code,seed,T0,T1,T2,T3,n_sums,i,d,sum,r,s,k,aligned,nX,nY,nZ,v0,v1,v2,v3,l1,db,Tdot,eq,recon,acf_prefix
22550,1,3,1,2,2,3,0,3,3,0,1,1,0,1,1,1,0,1,-1,0,2,1,-1,1,1,8
22551,1,4,1,2,2,3,0,21,21,0,1,10,0,10,10,10,0,1,0,-1,2,1,-1,1,1,62
22552,0,2,1,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22552,1,2,1,2,2,2,2,2,2,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,7
22553,1,3,1,2,2,3,0,13,12,0,1,6,0,6,6,6,1,0,-1,0,2,-1,1,1,1,38
22554,1,4,1,2,2,3,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22555,1,5,1,2,2,3,0,50,63,0,0,25,1,25,25,25,0,0,-1,1,2,0,0,1,1,149
22556,0,3,1,2,2,3,1,36,37,1,0,18,0,17,17,17,1,1,0,-2,4,0,0,1,1,108
22556,1,3,1,2,2,3,0,66,67,0,0,33,1,33,33,33,1,1,0,-2,4,0,0,1,1,197
22557,1,4,1,2,2,3,0,7,7,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
22558,1,5,1,2,2,3,1,7,9,1,1,3,0,3,3,3,0,-1,0,1,2,-1,1,1,1,21
22559,1,6,1,2,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22560,0,0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22564,0,1,2,2,2,2,0,4,3,0,0,2,1,2,2,2,0,1,-1,0,2,0,0,1,1,11
22568,0,2,2,2,2,1,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22572,0,3,2,2,2,2,0,18,22,0,0,9,1,9,9,9,0,2,0,-2,4,0,0,1,1,53
22576,0,0,3,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22580,0,1,3,2,2,3,1,19,20,1,1,9,0,9,9,9,-1,1,0,0,2,-2,2,1,1,57
22584,0,2,3,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22588,0,3,3,2,2,2,0,3,4,0,1,1,0,1,1,1,1,-1,0,0,2,0,0,1,1,8
22592,0,0,1,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22596,0,1,1,2,2,2,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
22600,0,2,1,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22604,0,3,1,2,2,3,0,55,55,0,1,27,0,27,27,27,0,-1,0,1,2,-1,1,1,1,164
22608,0,0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22608,1,0,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22609,1,1,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22610,1,2,2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22611,1,3,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22612,0,1,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
22612,1,1,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22613,1,2,2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22614,1,3,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22615,1,4,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22616,0,2,2,2,2,1,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22616,1,2,2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22617,1,3,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22618,1,4,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22619,1,5,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22620,0,3,2,2,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
22620,1,3,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22621,1,4,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22622,1,5,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22623,1,6,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22624,0,0,3,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22628,0,1,3,2,2,3,0,3,3,0,1,1,0,1,1,1,1,0,-1,0,2,1,-1,1,1,8
22632,0,2,3,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22636,0,3,3,2,2,2,0,6,8,0,0,3,1,3,3,3,1,-1,-1,1,4,0,0,1,1,17
22640,0,0,4,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22644,0,1,4,2,2,3,1,3,5,1,1,1,0,1,1,1,0,1,0,-1,2,-2,2,1,1,9
22648,0,2,4,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22652,0,3,4,2,2,3,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22656,0,0,2,2,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22660,0,1,2,2,2,2,0,4,3,0,0,2,1,2,2,2,0,1,-1,0,2,0,0,1,1,11
22664,0,2,2,2,2,1,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22668,0,3,2,2,2,2,0,14,17,0,0,7,1,7,7,7,0,2,-1,-1,4,0,0,1,1,41
22672,0,0,3,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22672,1,0,3,2,2,3,2,5,2,0,1,2,0,2,2,2,-1,0,1,0,2,-2,2,1,1,16
22673,1,1,3,2,2,3,0,3,3,0,1,1,0,1,1,1,-1,1,0,0,2,-2,2,1,1,8
22674,1,2,3,2,2,2,2,2,2,0,0,1,1,1,1,1,-1,0,1,0,2,0,0,1,1,7
22675,1,3,3,2,2,2,0,4,5,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
22676,0,1,3,2,2,3,0,66,66,0,0,33,1,33,33,33,0,0,0,0,0,0,0,1,1,197
22676,1,1,3,2,2,3,0,57,57,0,1,28,0,28,28,28,0,1,-1,0,2,-1,1,1,1,170
22677,1,2,3,2,2,2,0,25,30,0,1,12,0,12,12,12,-1,1,0,0,2,-1,1,1,1,74
22678,1,3,3,2,2,2,0,4,5,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
22679,1,4,3,2,2,3,0,8,11,0,0,4,1,4,4,4,0,0,1,-1,2,0,0,1,1,23
22680,0,2,3,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22680,1,2,3,2,2,2,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22681,1,3,3,2,2,2,0,4,5,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
22682,1,4,3,2,2,3,1,3,4,1,1,1,0,1,1,1,-1,0,1,0,2,2,-2,1,1,9
22683,1,5,3,2,2,3,1,9,13,1,1,4,0,4,4,4,0,-1,0,1,2,1,-1,1,1,27
22684,0,3,3,2,2,2,0,3,4,0,1,1,0,1,1,1,1,-1,0,0,2,0,0,1,1,8
22684,1,3,3,2,2,2,0,4,5,0,0,2,1,2,2,2,-1,1,0,0,2,0,0,1,1,11
22685,1,4,3,2,2,3,0,8,11,0,0,4,1,4,4,4,0,0,1,-1,2,0,0,1,1,23
22686,1,5,3,2,2,3,0,5,7,0,1,2,0,2,2,2,0,1,-1,0,2,-1,1,1,1,14
22687,1,6,3,2,2,3,0,35,52,0,1,17,0,17,17,17,1,-2,-1,2,6,-2,2,1,1,104
22688,0,0,4,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22692,0,1,4,2,2,3,0,55,55,0,1,27,0,27,27,27,0,1,-1,0,2,-2,2,1,1,164
22696,0,2,4,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22700,0,3,4,2,2,3,2,11,14,0,1,5,0,5,5,5,-2,2,-1,1,6,-2,2,1,1,34
22704,0,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22708,0,1,5,2,2,3,11,3,3,1,1,1,0,1,1,1,1,0,-1,0,2,1,-1,1,1,19
22712,0,2,5,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22716,0,3,5,2,2,3,0,12,19,0,0,6,1,6,6,6,0,0,-1,1,2,0,0,1,1,35
22720,0,0,3,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22724,0,1,3,2,2,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
22728,0,2,3,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22732,0,3,3,2,2,2,0,6,8,0,0,3,1,3,3,3,0,0,0,0,0,0,0,1,1,17
22736,0,0,4,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22736,1,0,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22737,1,1,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22738,1,2,4,2,2,2,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22739,1,3,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22740,0,1,4,2,2,3,1,3,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,9
22740,1,1,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22741,1,2,4,2,2,2,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22742,1,3,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22743,1,4,4,2,2,2,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22744,0,2,4,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22744,1,2,4,2,2,2,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22745,1,3,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22746,1,4,4,2,2,2,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22747,1,5,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22748,0,3,4,2,2,3,1,6,10,1,0,3,0,2,2,2,0,0,0,0,0,0,0,1,1,18
22748,1,3,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22749,1,4,4,2,2,2,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22750,1,5,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22751,1,6,4,2,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22752,0,0,5,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22756,0,1,5,2,2,3,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22760,0,2,5,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22764,0,3,5,2,2,3,8,2,2,0,0,1,1,1,1,1,0,0,1,-1,2,0,0,1,1,13
22768,0,0,6,2,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22772,0,1,6,2,2,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22776,0,2,6,2,2,2,0,2,2,0,0,1,1,1,1,1,1,0,-1,0,2,0,0,1,1,5
22780,0,3,6,2,2,3,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22784,0,0,0,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22788,0,1,0,3,2,4,0,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22792,0,2,0,3,2,3,0,25,25,0,1,12,0,12,12,12,1,-1,0,0,2,-2,2,1,1,74
22796,0,3,0,3,2,3,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22800,0,0,1,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22800,1,0,1,3,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
22801,1,1,1,3,2,3,0,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,5
22802,1,2,1,3,2,3,0,3,3,0,1,1,0,1,1,1,0,1,-1,0,2,2,-2,1,1,8
22803,1,3,1,3,2,3,0,25,25,0,1,12,0,12,12,12,0,1,0,-1,2,1,-1,1,1,74
22804,0,1,1,3,2,3,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
22804,1,1,1,3,2,3,0,2,1,0,0,1,1,1,1,1,-1,1,0,0,2,0,0,1,1,5
22805,1,2,1,3,2,3,0,3,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22806,1,3,1,3,2,3,0,4,4,0,0,2,1,2,2,2,1,0,-1,0,2,0,0,1,1,11
22807,1,4,1,3,2,4,0,21,21,0,1,10,0,10,10,10,0,1,0,-1,2,1,-1,1,1,62
22808,0,2,1,3,2,3,0,57,57,0,1,28,0,28,28,28,1,0,-1,0,2,1,-1,1,1,170
22808,1,2,1,3,2,3,0,27,27,0,1,13,0,13,13,13,0,-1,1,0,2,-2,2,1,1,80
22809,1,3,1,3,2,3,0,4,4,0,0,2,1,2,2,2,1,0,-1,0,2,0,0,1,1,11
22810,1,4,1,3,2,4,0,55,66,0,1,27,0,27,27,27,1,0,-1,0,2,-1,1,1,1,164
22811,1,5,1,3,2,4,0,3,4,0,1,1,0,1,1,1,0,1,0,-1,2,1,-1,1,1,8
22812,0,3,1,3,2,3,1,36,37,1,0,18,0,17,17,17,1,1,0,-2,4,0,0,1,1,108
22812,1,3,1,3,2,3,0,66,67,0,0,33,1,33,33,33,1,1,0,-2,4,0,0,1,1,197
22813,1,4,1,3,2,4,0,7,7,0,1,3,0,3,3,3,0,0,0,0,0,0,0,1,1,20
22814,1,5,1,3,2,4,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8
22815,1,6,1,3,2,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22816,0,0,2,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22820,0,1,2,3,2,3,0,3,3,0,1,1,0,1,1,1,1,0,-1,0,2,2,-2,1,1,8
22824,0,2,2,3,2,2,0,4,5,0,0,2,1,2,2,2,1,-1,0,0,2,0,0,1,1,11
22828,0,3,2,3,2,2,1,9,12,1,1,4,0,4,4,4,-2,1,0,1,4,2,-2,1,1,27
22832,0,0,3,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22836,0,1,3,3,2,3,1,19,20,1,1,9,0,9,9,9,-1,1,0,0,2,-2,2,1,1,57
22840,0,2,3,3,2,2,0,7,9,0,1,3,0,3,3,3,0,0,1,-1,2,-1,1,1,1,20
22844,0,3,3,3,2,2,0,3,4,0,1,1,0,1,1,1,1,-1,0,0,2,0,0,1,1,8
22848,0,0,1,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22852,0,1,1,3,2,3,0,2,1,0,0,1,1,1,1,1,1,-1,0,0,2,0,0,1,1,5
22856,0,2,1,3,2,3,0,3,3,0,1,1,0,1,1,1,1,-1,0,0,2,-1,1,1,1,8
22860,0,3,1,3,2,3,0,55,55,0,1,27,0,27,27,27,0,-1,0,1,2,-1,1,1,1,164
22864,0,0,2,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22864,1,0,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22865,1,1,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22866,1,2,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22867,1,3,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22868,0,1,2,3,2,3,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3
22868,1,1,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22869,1,2,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22870,1,3,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22871,1,4,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22872,0,2,2,3,2,2,0,6,7,0,0,3,1,3,3,3,1,-1,0,0,2,0,0,1,1,17
22872,1,2,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22873,1,3,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22874,1,4,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22875,1,5,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22876,0,3,2,3,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4
22876,1,3,2,3,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22877,1,4,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22878,1,5,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22879,1,6,2,3,2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22880,0,0,3,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22884,0,1,3,3,2,3,2,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,7
22888,0,2,3,3,2,2,0,5,7,0,1,2,0,2,2,2,1,0,-1,0,2,1,-1,1,1,14
22892,0,3,3,3,2,2,0,3,4,0,1,1,0,1,1,1,1,-1,0,0,2,0,0,1,1,8
22896,0,0,4,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22900,0,1,4,3,2,4,1,3,5,1,1,1,0,1,1,1,0,1,0,-1,2,-2,2,1,1,9
22904,0,2,4,3,2,3,1,46,77,1,0,23,0,22,22,22,0,-3,3,0,6,3,-3,1,1,138
22908,0,3,4,3,2,3,1,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22912,0,0,2,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22916,0,1,2,3,2,3,1,14,13,1,0,7,0,6,6,6,-1,2,-1,0,4,0,0,1,1,42
22920,0,2,2,3,2,2,0,4,5,0,0,2,1,2,2,2,1,-1,0,0,2,0,0,1,1,11
22924,0,3,2,3,2,2,0,22,28,0,0,11,1,11,11,11,1,0,-1,0,2,0,0,1,1,65
22928,0,0,3,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22928,1,0,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22929,1,1,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22930,1,2,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22931,1,3,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22932,0,1,3,3,2,3,2,2,3,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,7
22932,1,1,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22933,1,2,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22934,1,3,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22935,1,4,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22936,0,2,3,3,2,2,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22936,1,2,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22937,1,3,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22938,1,4,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22939,1,5,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22940,0,3,3,3,2,2,0,3,4,0,1,1,0,1,1,1,1,-1,0,0,2,0,0,1,1,8
22940,1,3,3,3,2,2,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22941,1,4,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22942,1,5,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22943,1,6,3,3,2,3,0,2,3,0,0,1,1,1,1,1,0,1,-1,0,2,0,0,1,1,5
22944,0,0,4,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22948,0,1,4,3,2,4,1,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22952,0,2,4,3,2,3,1,3,5,1,1,1,0,1,1,1,0,-1,1,0,2,1,-1,1,1,9
22956,0,3,4,3,2,3,0,25,41,0,1,12,0,12,12,12,1,1,-3,1,6,0,0,1,1,74
22960,0,0,5,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22964,0,1,5,3,2,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
22968,0,2,5,3,2,3,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
22972,0,3,5,3,2,3,0,6,10,0,0,3,1,3,3,3,1,0,-1,0,2,0,0,1,1,17
22976,0,0,3,3,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22980,0,1,3,3,2,3,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7
22984,0,2,3,3,2,2,0,10,13,0,0,5,1,5,5,5,1,0,0,-1,2,0,0,1,1,29
22988,0,3,3,3,2,2,0,6,8,0,0,3,1,3,3,3,0,0,0,0,0,0,0,1,1,17
22992,0,0,4,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
22992,1,0,4,3,2,4,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22993,1,1,4,3,2,4,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22994,1,2,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22995,1,3,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22996,0,1,4,3,2,4,1,3,5,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,9
22996,1,1,4,3,2,4,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22997,1,2,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22998,1,3,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
22999,1,4,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23000,0,2,4,3,2,3,0,27,44,0,1,13,0,13,13,13,1,-1,2,-2,6,0,0,1,1,80
23000,1,2,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23001,1,3,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23002,1,4,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23003,1,5,4,3,2,4,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23004,0,3,4,3,2,3,1,6,10,1,0,3,0,2,2,2,0,0,0,0,0,0,0,1,1,18
23004,1,3,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23005,1,4,4,3,2,3,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23006,1,5,4,3,2,4,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23007,1,6,4,3,2,4,0,3,5,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
23008,0,0,5,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23012,0,1,5,3,2,4,22,3,4,0,1,1,0,1,1,1,0,0,1,-1,2,-1,1,1,1,30
23016,0,2,5,3,2,3,0,18,31,0,0,9,1,9,9,9,1,0,0,-1,2,0,0,1,1,53
23020,0,3,5,3,2,3,0,6,10,0,0,3,1,3,3,3,1,0,-1,0,2,0,0,1,1,17
23024,0,0,6,3,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23028,0,1,6,3,2,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
23032,0,2,6,3,2,3,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10
23036,0,3,6,3,2,3,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6
23040,0,0,0,4,2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23040,2,0,0,4,2,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23041,2,1,0,4,2,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23042,2,2,0,4,2,3,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23043,2,3,0,4,2,4,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
23044,0,1,0,4,2,4,0,3,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,8
